X,Y,comment_,objectid,featuretype,descripton,class,facility_name,facility_operationalstatus,facility_address,abs_suburb,facility_state,abs_postcode,facility_attribute_source,facility_attribute_date,facility_source,facility_date,facility_spatial_confidence,facility_revised,facility_lat,facility_long,validated,gnaf_building_name,gnaf_address_detail_pid,gnaf_formatted_address,gnaf_confidence,gnaf_postcode,gnaf_suburb,distance_to_gnaf,gnaf_lat,gnaf_long
144.981027049,-36.166061509,,984,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",RURAL/COUNTRY FIRE SERVICE FACILITY,YAMBUNA FIRE STATION CFA,OPERATIONAL,,YAMBUNA,VICTORIA,3621,HTTP://DATA.VIC.GOV.AU,,HTTP://DATA.VIC.GOV.AU,,,2018/02/23 00:00:00+00,-36.166061508999974,144.9810270490001,,YAMBUNA CFA,GAVIC423748518,3083 CURR ROAD,1,3621,YAMBUNA,3,-36.166070779999984,144.9809988300001
141.435982003,-36.134598002,,985,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",RURAL/COUNTRY FIRE SERVICE FACILITY,YANAC FIRE STATION CFA,OPERATIONAL,,YANAC,VICTORIA,3418,HTTP://DATA.VIC.GOV.AU,,HTTP://DATA.VIC.GOV.AU,,,2018/02/23 00:00:00+00,-36.13459800199996,141.43598200300005,,,GAVIC425825462,16 MAUDE STREET,0,3418,YANAC,10,-36.13466959999994,141.43591860000004
144.978870996,-37.4742799979999,NO GNAF POINT,986,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",RURAL/COUNTRY FIRE SERVICE FACILITY,KAL KALLO SATELLITE FIRE STATION (BEVERIDGE) CFA,OPERATIONAL,,BEVERIDGE,VICTORIA,3753,HTTP://DATA.VIC.GOV.AU,,HTTP://DATA.VIC.GOV.AU,,,2018/02/23 00:00:00+00,-37.47427999799993,144.97887099600007,,,,,,,,,,
144.783678005,-38.363447999,NO GNAF POINT,987,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",RURAL/COUNTRY FIRE SERVICE FACILITY,SORRENTO SATELLITE FIRE STATION (BLAIRGOWRIE) CFA,OPERATIONAL,,BLAIRGOWRIE,VICTORIA,3942,HTTP://DATA.VIC.GOV.AU,,HTTP://DATA.VIC.GOV.AU,,,2018/02/23 00:00:00+00,-38.36344799899996,144.78367800500007,,,,,,,,,,
143.120330783,-38.281572834,NO GNAF POINT,988,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",RURAL/COUNTRY FIRE SERVICE FACILITY,BOSTOCKS CREEK FIRE STATION CFA,OPERATIONAL,,BOSTOCKS CREEK,VICTORIA,3260,HTTP://DATA.VIC.GOV.AU,,HTTP://DATA.VIC.GOV.AU,,,2018/02/23 00:00:00+00,-38.281572833999974,143.1203307830001,,,,,,,,,,
143.507890132,-36.2649669159999,NO GNAF POINT,989,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",RURAL/COUNTRY FIRE SERVICE FACILITY,BUCKRABANYULE FIRE STATION CFA,OPERATIONAL,,BUCKRABANYULE,VICTORIA,3525,HTTP://DATA.VIC.GOV.AU,,HTTP://DATA.VIC.GOV.AU,,,2018/02/23 00:00:00+00,-36.264966915999935,143.50789013200006,,,,,,,,,,
143.885216663,-37.650905914,NO GNAF POINT,990,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",RURAL/COUNTRY FIRE SERVICE FACILITY,BUNINYONG FIRE STATION CFA,OPERATIONAL,,BUNINYONG,VICTORIA,3357,HTTP://DATA.VIC.GOV.AU,,HTTP://DATA.VIC.GOV.AU,,,2018/02/23 00:00:00+00,-37.650905913999964,143.88521666300005,,,,,,,,,,
145.877324001,-36.059452998,NO GNAF POINT,991,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",RURAL/COUNTRY FIRE SERVICE FACILITY,BURRAMINE FIRE STATION CFA,OPERATIONAL,,BURRAMINE SOUTH,VICTORIA,3730,HTTP://DATA.VIC.GOV.AU,,HTTP://DATA.VIC.GOV.AU,,,2018/02/23 00:00:00+00,-36.05945299799998,145.87732400100003,,,,,,,,,,
143.94535223,-37.207717601,NO GNAF POINT,992,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",RURAL/COUNTRY FIRE SERVICE FACILITY,CAMPBELLTOWN FIRE STATION CFA,OPERATIONAL,,CAMPBELLTOWN,VICTORIA,3364,HTTP://DATA.VIC.GOV.AU,,HTTP://DATA.VIC.GOV.AU,,,2018/02/23 00:00:00+00,-37.207717600999956,143.94535223000003,,,,,,,,,,
144.504988408,-37.285347187,NO GNAF POINT,993,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",RURAL/COUNTRY FIRE SERVICE FACILITY,CARLSRUHE FIRE STATION CFA,OPERATIONAL,,CARLSRUHE,VICTORIA,3442,HTTP://DATA.VIC.GOV.AU,,HTTP://DATA.VIC.GOV.AU,,,2018/02/23 00:00:00+00,-37.28534718699996,144.50498840800003,,,,,,,,,,
142.201255566,-34.457728941,NO GNAF POINT,994,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",RURAL/COUNTRY FIRE SERVICE FACILITY,CARWARP FIRE STATION CFA,OPERATIONAL,,CARWARP,VICTORIA,3494,HTTP://DATA.VIC.GOV.AU,,HTTP://DATA.VIC.GOV.AU,,,2018/02/23 00:00:00+00,-34.45772894099997,142.2012555660001,,,,,,,,,,
143.016805472,-37.7616444889999,NO GNAF POINT,995,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",RURAL/COUNTRY FIRE SERVICE FACILITY,NERRIN NERRIN FIRE STATION CFA,OPERATIONAL,,NERRIN NERRIN,VICTORIA,3351,HTTP://DATA.VIC.GOV.AU,,HTTP://DATA.VIC.GOV.AU,,,2018/02/23 00:00:00+00,-37.761644488999934,143.0168054720001,,,,,,,,,,
142.938949998,-38.191920002,NO GNAF POINT,996,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",RURAL/COUNTRY FIRE SERVICE FACILITY,NOORAT & DISTRICT FIRE STATION CFA,OPERATIONAL,,NOORAT,VICTORIA,3265,HTTP://DATA.VIC.GOV.AU,,HTTP://DATA.VIC.GOV.AU,,,2018/02/23 00:00:00+00,-38.19192000199996,142.9389499980001,,,,,,,,,,
144.7538333,-37.173414819,NO GNAF POINT,997,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",RURAL/COUNTRY FIRE SERVICE FACILITY,NULLA VALE FIRE STATION CFA,OPERATIONAL,,NULLA VALE,VICTORIA,3435,HTTP://DATA.VIC.GOV.AU,,HTTP://DATA.VIC.GOV.AU,,,2018/02/23 00:00:00+00,-37.17341481899996,144.7538333000001,,,,,,,,,,
147.256523002,-36.1944640039999,NO GNAF POINT,998,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",RURAL/COUNTRY FIRE SERVICE FACILITY,OLD TALLANGATTA FIRE STATION CFA,OPERATIONAL,,OLD TALLANGATTA,VICTORIA,3701,HTTP://DATA.VIC.GOV.AU,,HTTP://DATA.VIC.GOV.AU,,,2018/02/23 00:00:00+00,-36.19446400399994,147.2565230020001,,,,,,,,,,
141.34200813,-36.813113329,NO GNAF POINT,999,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",RURAL/COUNTRY FIRE SERVICE FACILITY,OZENKADNOOK FIRE STATION CFA,OPERATIONAL,,OZENKADNOOK,VICTORIA,3413,HTTP://DATA.VIC.GOV.AU,,HTTP://DATA.VIC.GOV.AU,,,2018/02/23 00:00:00+00,-36.813113328999975,141.34200813000007,,,,,,,,,,
141.345786133,-36.7278134049999,NO GNAF POINT,1000,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",RURAL/COUNTRY FIRE SERVICE FACILITY,PERONNE FIRE STATION CFA,OPERATIONAL,,PERONNE,VICTORIA,3413,HTTP://DATA.VIC.GOV.AU,,HTTP://DATA.VIC.GOV.AU,,,2018/02/23 00:00:00+00,-36.72781340499995,141.34578613300005,,,,,,,,,,
146.887869285,-42.6960015569999,,1001,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",RURAL/COUNTRY FIRE SERVICE FACILITY,BUSHY PARK,OPERATIONAL,,GLENORA,TASMANIA,7140,DPIPWE,2015/02/18 00:00:00+00,DPIPWE,2015/02/18 00:00:00+00,,2015/02/26 00:00:00+00,-42.69600155699993,146.88786928500008,,BUSHY PARK FIRE STATION,GATAS702715701,639 GORDON RIVER ROAD,2,7140,GLENORA,9,-42.69594788999996,146.88779474000012
147.272183628,-42.842169108,,1002,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",RURAL/COUNTRY FIRE SERVICE FACILITY,WELLINGTON,OPERATIONAL,,GLENORCHY,TASMANIA,7010,DPIPWE,2015/02/18 00:00:00+00,DPIPWE,2015/02/18 00:00:00+00,,2015/02/26 00:00:00+00,-42.84216910799995,147.2721836280001,,WELLINGTON FIRE STATION,GATAS716622827,28 VIESTE DRIVE,1,7010,GLENORCHY,2,-42.84215915999994,147.27215978000004
145.020780002,-36.587654003,,1003,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",RURAL/COUNTRY FIRE SERVICE FACILITY,RUSHWORTH FIRE STATION CFA,OPERATIONAL,,RUSHWORTH,VICTORIA,3612,HTTP://DATA.VIC.GOV.AU,,HTTP://DATA.VIC.GOV.AU,,,2018/02/23 00:00:00+00,-36.587654002999955,145.02078000200004,,,GAVIC424675767,20-24 MURCHISON ROAD,0,3612,RUSHWORTH,34,-36.587869059999946,145.02105509000012
146.465216996,-36.0550400019999,,1004,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",RURAL/COUNTRY FIRE SERVICE FACILITY,RUTHERGLEN FIRE STATION CFA,OPERATIONAL,,RUTHERGLEN,VICTORIA,3685,HTTP://DATA.VIC.GOV.AU,,HTTP://DATA.VIC.GOV.AU,,,2018/02/23 00:00:00+00,-36.05504000199994,146.4652169960001,,,GAVIC720140974,53-55 HOWLONG ROAD,1,3685,RUTHERGLEN,0,-36.055040119999944,146.46521686000006
144.820964965,-38.3727233179999,,1005,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",RURAL/COUNTRY FIRE SERVICE FACILITY,RYE FIRE STATION CFA,OPERATIONAL,,RYE,VICTORIA,3941,HTTP://DATA.VIC.GOV.AU,,HTTP://DATA.VIC.GOV.AU,,,2018/02/23 00:00:00+00,-38.37272331799994,144.82096496500003,,,GAVIC421362059,21 COLLINGWOOD STREET,1,3941,RYE,17,-38.37276899999995,144.82078500000011
147.065586102,-38.1036547369999,,1006,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",RURAL/COUNTRY FIRE SERVICE FACILITY,SALE FIRE STATION CFA,OPERATIONAL,,SALE,VICTORIA,3850,HTTP://DATA.VIC.GOV.AU,,HTTP://DATA.VIC.GOV.AU,,,2018/02/23 00:00:00+00,-38.10365473699994,147.0655861020001,,,GAVIC419775079,426-444 RAYMOND STREET,0,3850,SALE,5,-38.103652189999934,147.0656478400001
146.078578998,-36.7914147229999,,1007,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",RURAL/COUNTRY FIRE SERVICE FACILITY,SAMARIA FIRE STATION CFA,OPERATIONAL,,SAMARIA,VICTORIA,3673,HTTP://DATA.VIC.GOV.AU,,HTTP://DATA.VIC.GOV.AU,,,2018/02/23 00:00:00+00,-36.791414722999946,146.078578998,,COUNTRY FIRE AUTHORITY,GAVIC424503917,42 SAWYER ROAD,0,3673,SAMARIA,4,-36.79137939999998,146.07857989000001
145.37328009,-38.521633242,,1008,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",RURAL/COUNTRY FIRE SERVICE FACILITY,SAN REMO FIRE STATION CFA,OPERATIONAL,,SAN REMO,VICTORIA,3925,HTTP://DATA.VIC.GOV.AU,,HTTP://DATA.VIC.GOV.AU,,,2018/02/23 00:00:00+00,-38.52163324199995,145.3732800900001,,,GAVIC424466948,69 GENISTA STREET,0,3925,SAN REMO,11,-38.52163552999997,145.37315374000002
141.442285999,-37.6121030039999,,1009,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",RURAL/COUNTRY FIRE SERVICE FACILITY,SANDFORD FIRE STATION CFA,OPERATIONAL,,SANDFORD,VICTORIA,3312,HTTP://DATA.VIC.GOV.AU,,HTTP://DATA.VIC.GOV.AU,,,2018/02/23 00:00:00+00,-37.61210300399995,141.4422859990001,,,GAVIC425009691,22 BURKE STREET,0,3312,SANDFORD,58,-37.61218696999998,141.44292924
152.899450617,-28.590187493,NO GNAF POINT,1010,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",RURAL/COUNTRY FIRE SERVICE FACILITY,WYNEDEN,OPERATIONAL,,EDEN CREEK,NEW SOUTH WALES,2474,RURAL FIRE SERVICE,2017/08/11 00:00:00+00,RURAL FIRE SERVICE,2017/08/11 00:00:00+00,,2018/09/14 00:00:00+00,-28.590187492999974,152.89945061700007,,,,,,,,,,
146.20700083,-38.812247508,,1011,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",RURAL/COUNTRY FIRE SERVICE FACILITY,YANAKIE FIRE STATION CFA,OPERATIONAL,,YANAKIE,VICTORIA,3960,HTTP://DATA.VIC.GOV.AU,,HTTP://DATA.VIC.GOV.AU,,,2018/02/23 00:00:00+00,-38.812247507999984,146.20700083000008,,,GAVIC421890032,3634 MEENIYAN-PROMONTORY ROAD,1,3960,YANAKIE,5,-38.812272949999965,146.2069509800001
147.069968847,-41.502896525,,1012,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",RURAL/COUNTRY FIRE SERVICE FACILITY,HADSPEN,OPERATIONAL,,HADSPEN,TASMANIA,7290,DPIPWE,2015/02/18 00:00:00+00,DPIPWE,2015/02/18 00:00:00+00,,2015/02/26 00:00:00+00,-41.50289652499998,147.06996884700004,,,GATAS716623517,8 MAIN STREET,0,7290,HADSPEN,12,-41.50282299999998,147.07007020000003
146.836449985,-42.553790006,,1013,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",RURAL/COUNTRY FIRE SERVICE FACILITY,HAMILTON,OPERATIONAL,,HAMILTON,TASMANIA,7140,DPIPWE,2015/02/18 00:00:00+00,DPIPWE,2015/02/18 00:00:00+00,,2015/02/26 00:00:00+00,-42.553790005999986,146.83644998500006,,LANDCARE UPPER DERWENT VALLEY,GATAS718878732,15 FRANKLIN PLACE,1,7140,HAMILTON,63,-42.55407373999998,146.83578032000003
145.444088106,-40.8733956409999,,1014,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",RURAL/COUNTRY FIRE SERVICE FACILITY,HELLYER,OPERATIONAL,,HELLYER,TASMANIA,7321,DPIPWE,2015/02/18 00:00:00+00,DPIPWE,2015/02/18 00:00:00+00,,2015/02/26 00:00:00+00,-40.873395640999945,145.4440881060001,,HELLYER FIRE STATION,GATAS702857621,35 BOOBYALLA DRIVE,1,7321,HELLYER,19,-40.873535189999984,145.44395544000008
145.984565138,-41.0796317859999,,1015,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",RURAL/COUNTRY FIRE SERVICE FACILITY,HEYBRIDGE,OPERATIONAL,,HEYBRIDGE,TASMANIA,7316,DPIPWE,2015/02/18 00:00:00+00,DPIPWE,2015/02/18 00:00:00+00,,2015/02/26 00:00:00+00,-41.079631785999936,145.9845651380001,,HEYBRIDGE FIRE STATION,GATAS702851283,59 RIVER AVENUE,1,7316,HEYBRIDGE,13,-41.07967445999998,145.98441943000012
146.995744544,-41.238028239,,1016,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",RURAL/COUNTRY FIRE SERVICE FACILITY,HILLWOOD,OPERATIONAL,,HILLWOOD,TASMANIA,7252,DPIPWE,2015/02/18 00:00:00+00,DPIPWE,2015/02/18 00:00:00+00,,2015/02/26 00:00:00+00,-41.23802823899996,146.9957445440001,,TELSTRA EXCHANGE,GATAS702276216,220 HILLWOOD ROAD,2,7252,HILLWOOD,20,-41.238185459999954,146.99586841000007
147.291454559,-43.023322493,,1017,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",RURAL/COUNTRY FIRE SERVICE FACILITY,HOWDEN,OPERATIONAL,,HOWDEN,TASMANIA,7054,DPIPWE,2015/02/18 00:00:00+00,DPIPWE,2015/02/18 00:00:00+00,,2015/02/26 00:00:00+00,-43.02332249299997,147.29145455900004,,,GATAS702250605,392 HOWDEN ROAD,0,7054,HOWDEN,20,-43.02333179999994,147.29170166000006
147.04636159,-43.028127108,,1018,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",RURAL/COUNTRY FIRE SERVICE FACILITY,HUONVILLE,OPERATIONAL,,HUONVILLE,TASMANIA,7109,DPIPWE,2015/02/18 00:00:00+00,DPIPWE,2015/02/18 00:00:00+00,,2015/02/26 00:00:00+00,-43.02812710799998,147.04636159000006,,HUONVILLE FIRE STATION,GATAS718063088,39 WILMOT ROAD,1,7109,HUONVILLE,8,-43.02819839999995,147.0463270900001
146.400130164,-41.5556933739999,,1019,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",RURAL/COUNTRY FIRE SERVICE FACILITY,MOLE CREEK,OPERATIONAL,,MOLE CREEK,TASMANIA,7304,DPIPWE,2015/02/18 00:00:00+00,DPIPWE,2015/02/18 00:00:00+00,,2015/02/26 00:00:00+00,-41.55569337399993,146.40013016400007,,MOLE CREEK FIRE STATION,GATAS718479889,94 PIONEER DRIVE,1,7304,MOLE CREEK,6,-41.55563804999997,146.40012577000005
147.160320467,-42.804249689,,1020,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",RURAL/COUNTRY FIRE SERVICE FACILITY,MOLESWORTH,OPERATIONAL,,MOLESWORTH,TASMANIA,7140,DPIPWE,2015/02/18 00:00:00+00,DPIPWE,2015/02/18 00:00:00+00,,2015/02/26 00:00:00+00,-42.80424968899996,147.16032046700002,,,GATAS716584020,560 MOLESWORTH ROAD,2,7140,MOLESWORTH,53,-42.80458870999996,147.16078001000005
144.952146115,-40.7772258589999,,1021,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",RURAL/COUNTRY FIRE SERVICE FACILITY,MONTAGU,OPERATIONAL,,MONTAGU,TASMANIA,7330,DPIPWE,2015/02/18 00:00:00+00,DPIPWE,2015/02/18 00:00:00+00,,2015/02/26 00:00:00+00,-40.77722585899994,144.95214611500012,,MONTAGU FIRE STATION,GATAS702301373,1691 MONTAGU ROAD,1,7330,MONTAGU,13,-40.777118739999935,144.95221804000005
145.488470813,-40.954381567,,1022,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",RURAL/COUNTRY FIRE SERVICE FACILITY,MONTUMANA,OPERATIONAL,,MONTUMANA,TASMANIA,7321,DPIPWE,2015/02/18 00:00:00+00,DPIPWE,2015/02/18 00:00:00+00,,2015/02/26 00:00:00+00,-40.954381566999984,145.48847081300005,,,GATAS702504049,610 MONTUMANA ROAD,2,7321,MONTUMANA,64,-40.95491890999995,145.48818296000002
145.616321771,-40.980902237,,1023,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",RURAL/COUNTRY FIRE SERVICE FACILITY,MOORLEAH,OPERATIONAL,,MOORLEAH,TASMANIA,7325,DPIPWE,2015/02/18 00:00:00+00,DPIPWE,2015/02/18 00:00:00+00,,2015/02/26 00:00:00+00,-40.98090223699995,145.61632177100012,,,GATAS702325123,720 PREOLENNA ROAD,1,7325,MOORLEAH,10,-40.98099273999998,145.61629190000008
146.482172608,-41.2173918989999,,1024,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",RURAL/COUNTRY FIRE SERVICE FACILITY,MORIARTY,OPERATIONAL,,MORIARTY,TASMANIA,7307,DPIPWE,2015/02/18 00:00:00+00,DPIPWE,2015/02/18 00:00:00+00,,2015/02/26 00:00:00+00,-41.21739189899995,146.48217260800004,,MORIARTY FIRE STATION,GATAS702814414,13 BONNEYS LANE,2,7307,MORIARTY,7,-41.21735986999994,146.48223812000003
147.31407372,-42.914633915,,1025,EMERGENCY FACILITY,"An emergency management facility from which a particular agency’s resources are commanded, coordinated and assigned to an incident or emergency",RURAL/COUNTRY FIRE SERVICE FACILITY,HOBART - MT NELSON,OPERATIONAL,,MOUNT NELSON,TASMANIA,7007,DPIPWE,2015/02/18 00:00:00+00,DPIPWE,2015/02/18 00:00:00+00,,2015/02/26 00:00:00+00,-42.91463391499997,147.31407372,,MOUNT NELSON FIRE STATION,GATAS702321645,40 OLINDA GROVE,0,7007,MOUNT NELSON,12,-42.91465029999995,147.3142130000001
